onset,duration,description
2015-09-23 10:10:23.869565,1.8115942028985499,BAD_
2015-09-23 10:10:27.456036,0.9538002980625944,BAD_
2015-09-23 10:10:50.700968,1.9299552906110264,BAD_
2015-09-23 10:11:58.715103,3.140732265446232,BAD_
2015-09-23 10:12:50.584668,3.312220566318928,BAD_
2015-09-23 10:13:08.233700,2.0417287630402257,BAD_
2015-09-23 10:13:35.662141,3.372425629290632,BAD_
2015-09-23 10:13:46.989372,2.49713958810068,BAD_
2015-09-23 10:13:57.441317,13.309496567505732,BAD_
2015-09-23 10:14:48.828979,5.303203661327245,BAD_
2015-09-23 10:15:00.242543,2.632850241545896,BAD_
2015-09-23 10:15:06.208726,2.6247987117552607,BAD_
2015-09-23 10:15:58.034893,12.846109839816961,BAD_
2015-09-23 10:16:21.255716,7.517162471395864,BAD_
2015-09-23 10:16:35.111730,1.8278032036613467,BAD_
2015-09-23 10:17:35.631977,4.5308924485125885,BAD_
2015-09-23 10:18:09.285024,0.3623188405796896,BAD_
2015-09-23 10:18:13.971014,1.7793880837359095,BAD_
