onset,duration,description
2015-09-09 10:24:53.312966,0.7451564828614008,BAD_
2015-09-09 10:24:54.855440,0.953800298062593,BAD_
2015-09-09 10:24:57.284650,3.6768883532163175,BAD_
2015-09-09 10:25:02.880775,11.907600596125185,BAD_
2015-09-09 10:26:42.305889,0.5897435897435912,BAD_
2015-09-09 10:27:39.214605,3.4500745156482817,BAD_
2015-09-09 10:28:16.910156,1.6923076923077076,BAD_
2015-09-09 10:28:52.646051,19.402597486486485,BAD_
2015-09-09 10:29:24.025341,1.1282051282051384,BAD_
2015-09-09 10:29:27.538161,0.5384615384615472,BAD_
2015-09-09 10:29:45.550982,4.5769230769230935,BAD_
2015-09-09 10:29:58.845853,1.3461538461538112,BAD_
2015-09-09 10:30:06.948417,2.307692307692321,BAD_
2015-09-09 10:30:16.756110,5.8717948717948625,BAD_
2015-09-09 10:30:37.166667,0.9420289855072497,BAD_
2015-09-09 10:30:40.461538,0.33333333333337123,BAD_
2015-09-09 10:30:44.679187,1.9871794871795032,BAD_
2015-09-09 10:30:51.717949,1.7820512820512704,BAD_
2015-09-09 10:30:59.614483,3.113777761243,BAD_
2015-09-09 10:31:05.320513,1.1410256410256352,BAD_
2015-09-09 10:31:08.072464,3.8405797101448798,BAD_
2015-09-09 10:31:32.755008,6.397435897435912,BAD_
