onset,duration,description
2015-08-07 10:34:55.067633,3.671497584541065,BAD_
2015-08-07 10:35:35.152174,6.980676328502412,BAD_
2015-08-07 10:35:47.719076,0.8867362146050795,BAD_
2015-08-07 10:36:04.234300,22.14722065762325,BAD_
2015-08-07 10:36:47.386473,3.1159420289855007,BAD_
2015-08-07 10:36:58.352657,6.231884057971001,BAD_
2015-08-07 10:37:20.574879,22.662080792485767,BAD_
2015-08-07 10:38:47.760870,1.8840579710144993,BAD_
2015-08-07 10:39:02.531401,2.342995169082087,BAD_
2015-08-07 10:39:23.292271,6.0869565217391255,BAD_
2015-08-07 10:39:48.533816,3.5748792270531453,BAD_
2015-08-07 10:40:02.169082,12.053140096618392,BAD_
2015-08-07 10:40:17.105818,28.45410628019323,BAD_
2015-08-07 10:40:52.359441,1.618357487922708,BAD_
