onset,duration,description
2015-08-15 09:28:37.108696,0.47101449275362306,BAD_
2015-08-15 09:28:44.831595,0.7749627421758579,BAD_
2015-08-15 09:28:47.089419,0.2309985096870335,BAD_
2015-08-15 09:29:00.707154,0.16393442622950616,BAD_
2015-08-15 09:30:05.338301,0.14157973174366134,BAD_
2015-08-15 09:31:26.027571,0.17138599105811636,BAD_
2015-08-15 09:31:31.064829,0.2384500745156401,BAD_
2015-08-15 09:31:35.568841,0.37676253120517345,BAD_
2015-08-15 09:31:37.532787,0.1937406855439576,BAD_
2015-08-15 09:31:50.342027,0.1639344262295026,BAD_
2015-08-15 09:31:55.461252,1.1847988077496154,BAD_
2015-08-15 09:32:00.152012,0.1639344262295026,BAD_
2015-08-15 09:32:05.524027,0.6922196796338653,BAD_
2015-08-15 09:32:07.551416,0.2608047690014814,BAD_
2015-08-15 09:32:16.977645,0.18628912071534387,BAD_
2015-08-15 09:32:28.408346,0.10432190760059257,BAD_
2015-08-15 09:32:48.147541,0.22354694485844107,BAD_
2015-08-15 09:32:54.455291,0.1490312965722751,BAD_
2015-08-15 09:32:58.393443,0.365126676602074,BAD_
2015-08-15 09:33:04.108793,0.2309985096870264,BAD_
2015-08-15 09:33:05.781669,0.15648286140088885,BAD_
2015-08-15 09:34:09.254098,0.15648286140088885,BAD_
2015-08-15 09:34:52.823398,0.11177347242926317,BAD_
2015-08-15 09:35:01.221311,0.11177347242926317,BAD_
2015-08-15 09:35:05.155738,0.22354694485841264,BAD_
2015-08-15 09:35:28.829359,0.1937406855439576,BAD_
