onset,duration,description
2015-04-06 10:54:31.012821,5.005063242768161,BAD_
2015-04-06 10:54:39.304024,0.2980625931445591,BAD_
2015-04-06 10:54:46.789121,2.7198211624441133,BAD_
2015-04-06 10:55:06.422476,2.8045505651202944,BAD_
2015-04-06 10:55:10.213115,7.28628394887717,BAD_
2015-04-06 10:55:19.781450,2.7602787973874854,BAD_
2015-04-06 10:55:25.486579,4.443376836670595,BAD_
2015-04-06 10:56:14.703726,1.7820512820512846,BAD_
2015-04-06 10:56:24.293470,1.1923076923076934,BAD_
2015-04-06 10:57:01.460437,4.166666666666656,BAD_
2015-04-06 10:57:08.724638,3.1521739130434696,BAD_
