onset,duration,description
2015-05-29 11:05:51.153846,1.5641025641025643,BAD_
2015-05-29 11:06:13.264792,2.485021884105848,BAD_
2015-05-29 11:06:17.449367,0.1191362620997758,BAD_
2015-05-29 11:06:29.368578,1.146686522710354,BAD_
2015-05-29 11:06:32.358153,9.562546489203278,BAD_
2015-05-29 11:07:00.539855,1.2318840579710155,BAD_
2015-05-29 11:07:04.011169,0.618019359642588,BAD_
2015-05-29 11:07:07.745346,1.3328369322412499,BAD_
2015-05-29 11:07:10.662323,10.031645569620252,BAD_
2015-05-29 11:07:27.998511,3.462397617274746,BAD_
2015-05-29 11:07:36.294471,5.140725288635637,BAD_
2015-05-29 11:07:45.945272,10.427916380330188,BAD_
2015-05-29 11:07:59.932614,0.8786299329858593,BAD_
2015-05-29 11:08:10.470588,0.9084139985107812,BAD_
2015-05-29 11:08:15.900596,1.1913626209977792,BAD_
2015-05-29 11:08:26.151899,1.6902457185405808,BAD_
2015-05-29 11:08:30.929730,2.7135135135135044,BAD_
2015-05-29 11:08:35.897297,1.0162162162162076,BAD_
2015-05-29 11:09:27.434145,4.539012479854109,BAD_
2015-05-29 11:09:48.067568,2.8933193944048696,BAD_
2015-05-29 11:09:53.203926,0.7555336293793005,BAD_
2015-05-29 11:11:19.153596,2.835593461450969,BAD_
2015-05-29 11:11:40.967568,3.2486486486486683,BAD_
2015-05-29 11:11:52.740541,0.8540540540540746,BAD_
