onset,duration,description
2016-05-21 10:03:27.474359,3.1923076923076925,BAD_
2016-05-21 10:03:34.130435,4.6537842190016105,BAD_
2016-05-21 10:03:44.268657,9.276119611940297,BAD_
2016-05-21 10:03:55.485075,2.074626865671643,BAD_
2016-05-21 10:04:12.828358,6.111940298507463,BAD_
2016-05-21 10:04:23.977612,2.5820895522388057,BAD_
2016-05-21 10:04:28.835821,1.9552238805970177,BAD_
2016-05-21 10:04:39.111940,1.5447761194029823,BAD_
2016-05-21 10:04:43.881210,0.6538461538461604,BAD_
2016-05-21 10:04:51.707081,2.3333333333333286,BAD_
2016-05-21 10:05:54.671642,1.2313432835820777,BAD_
2016-05-21 10:06:01.074627,2.4328358208955194,BAD_
2016-05-21 10:06:18.679104,5.291098398058778,BAD_
2016-05-21 10:06:38.271997,5.320417287630392,BAD_
2016-05-21 10:07:35.492537,2.7835820895522545,BAD_
2016-05-21 10:08:03.626866,3.3283582089552515,BAD_
