onset,duration,description
2015-08-06 10:41:46.756410,3.2789879926673287,BAD_
2015-08-06 10:41:52.064103,14.919020432692307,BAD_
2015-08-06 10:42:09.243590,3.166666666666668,BAD_
2015-08-06 10:42:17.606470,6.035122258796393,BAD_
2015-08-06 10:42:31.769231,2.525641025641029,BAD_
2015-08-06 10:43:30.466814,1.6869469026548671,BAD_
2015-08-06 10:43:33.665615,2.3589743589743652,BAD_
2015-08-06 10:44:00.528996,3.2435897435897516,BAD_
2015-08-06 10:44:09.624700,1.1923076923077076,BAD_
2015-08-06 10:44:25.793419,2.3076923076922924,BAD_
2015-08-06 10:45:47.184783,6.090557864547094,BAD_
2015-08-06 10:47:10.931891,5.166666666666629,BAD_
2015-08-06 10:47:24.560096,4.3205128205128185,BAD_
