onset,duration,description
2015-09-08 09:49:47.739130,0.7951945080091529,BAD_
2015-09-08 09:49:50.191505,2.019374068554397,BAD_
2015-09-08 09:51:29.692250,0.8569299552906102,BAD_
2015-09-08 09:51:52.143815,0.30551415797317816,BAD_
2015-09-08 09:52:04.323398,0.2757078986587089,BAD_
2015-09-08 09:52:34.334575,2.533532041728762,BAD_
2015-09-08 09:52:48.432936,0.3800298062593015,BAD_
2015-09-08 09:53:14.520864,0.2608047690014814,BAD_
2015-09-08 09:53:26.712560,1.690821256038646,BAD_
2015-09-08 09:54:01.339046,0.15648286140088885,BAD_
2015-09-08 09:54:06.011177,0.2309985096870264,BAD_
2015-09-08 09:54:12.582126,5.73903652954067,BAD_
2015-09-08 09:54:20.273472,0.3129657228017777,BAD_
2015-09-08 09:54:28.626677,0.1490312965722751,BAD_
2015-09-08 09:54:37.691505,0.29806259314460704,BAD_
2015-09-08 09:55:11.716247,0.7551487414187932,BAD_
2015-09-08 09:55:15.552906,0.2459016393442539,BAD_
2015-09-08 09:55:25.021739,3.1159420289855007,BAD_
2015-09-08 09:55:40.553140,0.28985507246375164,BAD_
