onset,duration,description
2015-06-01 12:00:47.529730,2.167567567567568,BAD_
2015-06-01 12:01:01.848649,2.5945945945945965,BAD_
2015-06-01 12:01:14.583784,0.9567567567567572,BAD_
2015-06-01 12:01:27.821622,2.2864864864864884,BAD_
2015-06-01 12:01:40.870270,2.43783783783784,BAD_
2015-06-01 12:01:55.756010,1.4615384615384668,BAD_
2015-06-01 12:02:01.078241,3.90726616481858,BAD_
2015-06-01 12:02:10.195231,2.0417287630402403,BAD_
2015-06-01 12:02:22.605812,2.4515648286139964,BAD_
2015-06-01 12:02:32.643229,2.4102564102564235,BAD_
2015-06-01 12:02:37.527845,2.2307692307692406,BAD_
2015-06-01 12:03:11.653846,10.83274102946234,BAD_
2015-06-01 12:05:35.100260,3.551282051282044,BAD_
2015-06-01 12:06:16.775676,1.102702702702743,BAD_
2015-06-01 12:08:16.630435,1.5579710144927503,BAD_
