onset,duration,description
2016-04-23 10:09:09.882265,5.193740685543965,BAD_
2016-04-23 10:09:22.095380,2.228017883755591,BAD_
2016-04-23 10:09:31.581222,1.6915052160953792,BAD_
2016-04-23 10:09:45.802534,2.228017883755584,BAD_
2016-04-23 10:10:41.646135,1.8035426731078843,BAD_
2016-04-23 10:10:47.938602,1.6282051282051242,BAD_
2016-04-23 10:10:56.821256,19.3035426731079,BAD_
2016-04-23 10:11:49.095395,1.7391304347826235,BAD_
2016-04-23 10:11:55.283303,11.846153846153868,BAD_
2016-04-23 10:12:23.454077,2.7564102564102484,BAD_
2016-04-23 10:12:31.891777,0.7435897435897516,BAD_
2016-04-23 10:12:35.840495,2.8717948717948616,BAD_
2016-04-23 10:13:53.711670,1.4130434782608745,BAD_
2016-04-23 10:14:16.858124,2.4027454742749796,BAD_
2016-04-23 10:15:05.865137,1.6908212560386462,BAD_
2016-04-23 10:15:23.477858,1.888083735909845,BAD_
2016-04-23 10:15:29.907323,1.6762013729976957,BAD_
