onset,duration,description
2015-09-24 10:39:01.615786,0.2903946388682055,BAD_
2015-09-24 10:39:30.850707,0.18615040953089945,BAD_
2015-09-24 10:39:34.628146,10.457665869565213,BAD_
2015-09-24 10:39:59.162323,0.5435591958302268,BAD_
2015-09-24 10:40:03.201787,0.16381236038719038,BAD_
2015-09-24 10:40:34.616705,5.8635633603871895,BAD_
2015-09-24 10:40:45.722806,10.291686678031141,BAD_
2015-09-24 10:41:10.471014,3.5507246376811565,BAD_
2015-09-24 10:41:29.945652,3.1884057971014386,BAD_
2015-09-24 10:41:39.565217,4.746376811594217,BAD_
2015-09-24 10:42:13.876812,8.731884057971001,BAD_
2015-09-24 10:42:49.202899,3.007246376811622,BAD_
2015-09-24 10:42:59.202899,1.3405797101449366,BAD_
2015-09-24 10:43:52.437071,1.882151029748286,BAD_
2015-09-24 10:44:52.303385,0.1923076923076792,BAD_
