onset,duration,description
2015-10-27 09:44:50.311594,2.355072463768117,BAD_
2015-10-27 09:47:14.405231,2.25442834138488,BAD_
2015-10-27 09:47:56.630475,2.3099850968703493,BAD_
2015-10-27 09:48:01.541726,1.3215102974828596,BAD_
2015-10-27 09:48:06.451638,1.5946348733234004,BAD_
2015-10-27 09:49:49.178910,2.4664679582712665,BAD_
2015-10-27 09:50:23.657301,2.1684053651266595,BAD_
2015-10-27 09:50:41.310058,2.153502235469432,BAD_
2015-10-27 09:50:47.561921,1.1922503725782576,BAD_
2015-10-27 09:50:56.406928,1.7734724292101305,BAD_
2015-10-27 09:51:03.415125,3.0700447093889807,BAD_
2015-10-27 09:51:13.206481,6.814456035767535,BAD_
