onset,duration,description
2016-02-11 09:38:47.347206,1.1652794292508872,BAD_
2016-02-11 09:39:17.409631,1.337693222354332,BAD_
2016-02-11 09:40:14.557850,1.7637915191681088,BAD_
2016-02-11 09:40:21.544457,5.154710472624856,BAD_
2016-02-11 09:40:32.124814,3.2291666666666567,BAD_
2016-02-11 09:40:49.490885,0.2380952380952408,BAD_
2016-02-11 09:40:51.312846,2.4074198363707353,BAD_
2016-02-11 09:41:02.133175,1.5398335315101122,BAD_
2016-02-11 09:41:04.802616,0.9869203329369896,BAD_
2016-02-11 09:41:09.114635,0.8122205663189277,BAD_
2016-02-11 09:41:16.607015,5.763953471274334,BAD_
2016-02-11 09:41:26.149182,5.148809523809518,BAD_
2016-02-11 09:41:37.007440,1.5585526954180295,BAD_
2016-02-11 09:41:44.576694,1.5695600475623903,BAD_
2016-02-11 09:42:23.705357,1.4064141833291617,BAD_
2016-02-11 09:42:44.025216,0.9463487332340036,BAD_
2016-02-11 09:43:03.186012,2.07589278238936,BAD_
2016-02-11 09:43:06.482143,1.0491071428571104,BAD_
2016-02-11 09:43:09.495536,3.0580357142857224,BAD_
