Fp1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,Pz,PO3,O1,Oz,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,Fp2,Fz,Cz
0.9875120726946272,0.9798445646342427,0.9859189015129605,0.9723832126834281,0.9683543587160536,0.9643031495774728,0.9727703422702542,0.9737022949767037,0.9737515034972363,0.9724712523943514,0.9703883826969638,0.9816234292969032,0.9524871678221892,0.9911695981555921,0.9423996053265077,0.9771036070415782,0.9613539024258339,0.9774238232379843,0.9719953416680874,0.9631436037429643,0.958793571935254,0.9465763421855654,0.9782142943732367,0.937744354388728,0.9816725834143453,0.983135173711706,0.9633719477042153,0.9805593350833178,0.9603532638365396,0.9632758282879351,0.9814715293789323,0.9727993290249607
0.9654972142888181,0.9598403075307743,0.9710158736622498,0.9576602046790345,0.9841238579053284,0.9760562485121704,0.9787927857587116,0.9817249444182173,0.9674453354776209,0.9736283090918334,0.9849682225087841,0.9818534631809712,0.9809078133121378,0.9826150790645766,0.9796178579758212,0.9586547507657004,0.9758438621306476,0.9160128949949355,0.9851838133823249,0.9780517070994464,0.9657512768087607,0.9852148305512956,0.9864358736652082,0.9789027457626592,0.9865527994354087,0.9778886571996825,0.9780488960529616,0.9809011234010226,0.9711622742574982,0.9702672094273271,0.9751766185960845,0.9857125354907135
0.9326647367051528,0.9576928221638813,0.8817164555570183,0.9438133617064042,0.9797071028907881,0.9834878580652467,0.9544037634977213,0.9912437130242858,0.9880318289898841,0.970169453380975,0.9485662725061508,0.9607364488703328,0.9750598550036862,0.9573103509281953,0.9504735621562117,0.9542783857243297,0.9715896078376208,0.983296883536481,0.9633785833094568,0.9868730056183445,0.9736274712189354,0.9743213606359656,0.9760758554208055,0.968242778524393,0.9858876657115769,0.9798468828163464,0.9573450024268361,0.9600567267118922,0.974464717914531,0.9723418313348813,0.982445872561803,0.975657789552674
0.9341732217841354,0.9495202190413654,0.9676877917952919,0.9599451538050922,0.9758622712405532,0.9802545134948744,0.9792549779941732,0.9781049593894205,0.9637116800402246,0.9839024384447177,0.9832227375860308,0.9431880946048293,0.924806465321364,0.9612388031747392,0.972065001140236,0.9896218048857662,0.9827420152855625,0.9843861607380429,0.9644107055230471,0.9895416475051446,0.9854182395265283,0.962168436257086,0.9710353890650754,0.9791663460880916,0.9816362910269395,0.9756516516914856,0.9524964686222919,0.9522913254048009,0.9725534734646717,0.9482191006319025,0.9591388256916802,0.9758513696070351
0.9644200841908546,0.9761320881143036,0.9583276651504147,0.9623275294997334,0.9862253106785136,0.9784594769131385,0.9739525584220716,0.979495245601286,0.9760881648423092,0.9740509862967835,0.9843304562633063,0.9665396949338867,0.9639367648369155,0.9813829683016471,0.9796474132859282,0.9779428176769654,0.9683278447146341,0.9698169702045305,0.9780534838933431,0.9670382584978392,0.9686855506495683,0.9800915324722146,0.9647049365949646,0.9822887468357805,0.9779303807763946,0.9774672521580373,0.9868907847858865,0.9790766101766261,0.943642544536317,0.9599725362157565,0.9756700958093667,0.9859559352640963
0.9824660044080586,0.9839504510920646,0.9772590915334418,0.9761609083988986,0.9879020779677733,0.9505381109417909,0.8477018556703514,0.9778020029762139,0.9637741848278565,0.9650914248600416,0.9410678192100069,0.9880746849643776,0.9798810213554578,0.9815833630288996,0.9663408340842283,0.9893415657954036,0.9827734752811536,0.9659237763324774,0.9812265756442716,0.9779282452063197,0.9680115123964299,0.9767746270538359,0.962185164313089,0.9451909940588297,0.9944054013264142,0.9911686731158483,0.9864820868086198,0.9776849942083674,0.989271618021607,0.984503963003107,0.9911325055818015,0.9861685203807747
0.984411300423078,0.9834160646637188,0.9541842117570121,0.978087018342505,0.9373367639695789,0.9782459830742622,0.9794891698924911,0.9785136529265095,0.945469090573613,0.9805061687076497,0.9775360668609353,0.9842926633209413,0.9852517468862408,0.9855026422903543,0.9784581707326646,0.9813594308692346,0.9535474984134651,0.9473836770636785,0.9848153155776083,0.9849088697192333,0.9881456078376052,0.9829937383304012,0.9800532350631604,0.9699524225963533,0.9878866231211687,0.9851107988665493,0.9849160886111356,0.9793920186054852,0.9838903263223626,0.983295731391561,0.984507822892407,0.9157962869290702
0.9466502780961508,0.96684647675828,0.9439449566982034,0.963747429677643,0.9784943754482791,0.9872733530277583,0.9883079095268958,0.9887828779974318,0.9689050005073232,0.9831196398746552,0.985215938043746,0.9853371467363661,0.9750797575122431,0.9800615300120639,0.9333417025652421,0.9310305111548893,0.9153084686832913,0.9829098614773956,0.9901050578892969,0.8894367301718512,0.9659709999390989,0.9663266258215352,0.9546626440737886,0.9682745011793237,0.9714377194807046,0.9819477443048042,0.9748150222120061,0.9773960021975899,0.9821780352144203,0.9628571877623199,0.9802245236006868,0.9666593331474941
0.9722634905323506,0.9805048522036837,0.9657856931110684,0.9709137022050459,0.9718137466017351,0.8958275696655554,0.9374569251336866,0.9773322796853322,0.9789855609347013,0.9718139427507068,0.9762660317789571,0.9634031527179212,0.9770977976591071,0.9533586389627887,0.9638316155244773,0.9642233441597985,0.8636478601843689,0.9815311151305116,0.9900217593255115,0.9790424149097415,0.9651374573596064,0.985327109964201,0.9834947424900858,0.9757400099058553,0.987666909255029,0.9735269069979243,0.9703152943073816,0.957393720933282,0.9655790221904089,0.9756507719191941,0.9654175458797409,0.9742340218009159
0.9797902952126601,0.9855661356984098,0.9644424343399316,0.9560309656866252,0.9847502211527186,0.990234287663416,0.9858190855555685,0.9911100739644844,0.9831745202473539,0.9833850800672873,0.9866827518498676,0.9800476231430594,0.976018372700116,0.9704387612859412,0.9831625742385599,0.9877883143073874,0.9853588572318617,0.9942637082977279,0.9764855038649133,0.9637674918250111,0.989210611786001,0.9848080294886614,0.9906873096656473,0.973689064492037,0.9907036488537031,0.9877380476188176,0.9662136371150478,0.9678847629917283,0.9829589448150173,0.9784673850201033,0.988213317337868,0.9854760627922537
0.9808350770678105,0.9840597871570892,0.966648634117619,0.9903253768613228,0.9715359689803101,0.9618966927065865,0.9689194993990976,0.9683163379691758,0.9512810935539046,0.9699796305635461,0.9731888941882643,0.9666511205045271,0.968999460942816,0.9695197388256306,0.9264956369007378,0.9694472961762765,0.9017677942930089,0.9793665534518332,0.9765656386321411,0.9216187593336171,0.9713778917861223,0.9565397136045439,0.9702071705502745,0.975155279066574,0.9731609975380201,0.9837754447680175,0.9524484770810384,0.9404357701682164,0.9692380895612154,0.9740614989105608,0.9753939586247868,0.9784498516220154
0.9829311774658841,0.9840964892099321,0.9648475938923323,0.9799026500753811,0.9817221514246707,0.9725737155966616,0.963439025350511,0.9612965442020065,0.9528839956815172,0.9902730792864941,0.9205599522337979,0.981245128157354,0.9882298839776539,0.9672174032132956,0.9369009341563258,0.9786554328518573,0.97091868388659,0.9864082634295547,0.9822048502468317,0.9827960114611483,0.9798020402986163,0.987160231237478,0.9853289354436141,0.9782173138159841,0.9740598344233334,0.9832715605194445,0.9681788302336299,0.9863377228743893,0.9600329294775625,0.9825128936430668,0.9731837406141559,0.9835988582065001
0.9734802227136947,0.9766302285107868,0.9600123557320197,0.9709876372621602,0.9464261049520214,0.9550876759050984,0.9644761823702221,0.9794078060138168,0.9795761842823576,0.9834674333874222,0.9842065307787715,0.9728898673750803,0.9865285296331358,0.9861066020766281,0.9827674336563693,0.9795389953619267,0.9756267372653511,0.9701175078414485,0.9652697994023772,0.9844760313924447,0.9867734709643857,0.922536326421961,0.9423734025179236,0.9893230586732457,0.9752198384273154,0.9823854148625835,0.9802174477073494,0.9738699425165287,0.9747450251681835,0.9908057515249891,0.9859534225027136,0.9598849395881784
0.9612870830234608,0.9506407846041547,0.980493570286676,0.9724597707525658,0.9874408961552691,0.9892296186765275,0.9720488394161355,0.9915423778859994,0.9866328160102712,0.9608152260599482,0.9646247904710653,0.9886398840455441,0.9737827793486563,0.9811513935905265,0.9646620202466903,0.9663708264287574,0.98166571758091,0.9754055164174255,0.9804330661064817,0.987000062812326,0.9590809707958877,0.9550335782792916,0.9800536874700859,0.9506367645198618,0.9813728586655416,0.9847083333283989,0.9695935796772734,0.970153838597568,0.9233575836118101,0.9311642345346941,0.9737443507956979,0.9870537608334967
0.978713253127005,0.9683022702894365,0.9869921910596027,0.9857556233533474,0.9861112700294723,0.9846711663829485,0.9054534547976926,0.9766582560642596,0.9760724960264251,0.942607463256433,0.9505098925829292,0.9846075459337015,0.9842101956925674,0.9860894179516534,0.9600663584649813,0.9533446405477862,0.9854787078856418,0.978715818988488,0.9855509255727596,0.9931914707376495,0.9562873953857151,0.9644884884010526,0.9847970091680781,0.9598707251080695,0.9917642146806449,0.9695502017188372,0.9761755771056091,0.9801169087576619,0.9389747180472998,0.9668040984167633,0.9655418693809166,0.9804801033287721
