Fp1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,Pz,PO3,O1,Oz,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,Fp2,Fz,Cz
2.2781997901848756,2.8016471188891607,2.160544910337222,2.7146821640988135,2.849684578859374,1.990887415921551,2.3857240674103815,2.570854605734294,2.6613798493473695,2.8174051017820867,2.2545420311164337,2.292011177825413,2.531271004303215,3.1156364873944327,2.596040453571404,2.8008376314014294,2.5785659606678095,2.6539155894175583,2.2137963706447685,1.8222484231991687,2.123179467244117,2.159092328624664,2.2896558457794915,2.419181054230507,2.4651818114015844,2.6553977230728796,2.4900762426762486,2.170209440309572,2.4224404984575107,2.308984841660422,2.2818825008698322,2.6283599311936285
2.2436368973107648,2.2312942594277105,1.8651468947501864,2.1923575960637005,2.034656813195033,2.1243778459354195,1.628031583848295,2.0906701913157453,2.341428292858143,2.223732722178196,1.743337571184402,2.21628234520559,2.300115324942571,2.544326664592056,2.611025325436175,2.6583607460741883,2.5303325419476503,2.4932436439950894,1.8936213905245134,1.920555407080075,1.9612021581999102,2.0273235915543357,2.001653688488244,2.000725679183036,2.0218418256461885,2.2658607496871914,2.0563087469835604,2.23432175675265,2.2576078944509823,2.2812599142460055,2.321065337779666,2.3522467083691403
2.4129700884880347,2.1092769634634645,2.0845819438410462,1.909319832009317,2.345573531799548,2.2285998829766394,1.7328501540737373,1.9955242862163427,1.996388609939651,1.9642726692637484,1.656188177343083,2.0435349129695384,2.207255595483785,2.1664593672851726,2.1330758223370663,2.574607312552726,2.3720020658132426,2.485350548675343,2.350874097725159,1.6942752032978934,2.271215733942622,1.982017408769489,1.7452830364644865,1.925367768668834,1.306894657534738,2.071437898944304,1.8538379895165187,2.1209648514354447,2.29613208091889,2.332581175695309,1.7324169086478285,2.284643479139972
2.2725779332259557,2.4389705159726125,1.649526197123019,2.096150391071889,2.0785740510793342,2.1338374980477823,1.346882305433118,2.2438475584332087,2.5424742606312347,2.515253001370793,1.6679034446403809,1.89447050349886,2.438132966393081,2.326769417559447,1.9412266045743318,2.282546831611548,2.5608345095917797,2.5013275707225344,1.9984375353230581,1.6892783765900803,1.898431027855391,2.7361440720857,2.206899352079896,2.2191615279576906,1.7230521745501106,2.450067949450355,1.836161601152613,2.204556423373177,2.2233956442560063,2.2387401969522585,2.2907744508019365,2.275211076744915
2.2595111174718183,2.3881031279909757,1.9688747984627502,2.110956084096782,1.8934658340018058,1.997123871319778,1.6657170222909625,1.7113317781387025,2.2135511067264426,1.9795330980996364,1.706632757903232,1.6444462656670278,2.3192148905854326,2.349887390831033,2.276903294278703,2.3075092142558646,2.5143406318243646,2.5590462643572973,2.2347809870391657,1.8003521961176714,1.981874071439431,2.2270038524062636,2.0452033829754597,1.6768992275574923,1.9498615383592448,2.216971199245233,2.1333334945232107,2.0674531030975296,1.9799104016887832,1.9076926885399723,2.074825149398989,2.3080771087812995
2.325463305421403,2.1660563391330405,1.9599393001117755,2.033536397122855,2.0260836638211726,2.0118992021873026,1.6099704163095476,1.8036562761210326,2.2313558823629442,2.4832736889224325,1.6666669613605025,1.9259634557449663,2.113523953551381,2.0713459405678085,1.9021712892753315,2.0294360325956493,2.161307122842297,2.2589991652023587,2.0986367069260745,1.5826813404150661,1.6652556812227903,2.3501109790371686,2.2482160861133176,1.9861337395119008,2.10875997927629,2.3024526422331073,2.183424214054381,2.0159678476269987,1.9507672921051296,2.0399845923613538,1.9712204681157797,2.470454537816713
2.214395055053335,2.3400363462470577,1.7282549520319113,2.026774307897341,2.033648133779634,2.1886214458611,1.485358774477443,2.220627283265657,2.276289659955482,2.0208843143779855,1.7444867968976459,1.7779251420517086,2.118072356566062,2.318660918305412,2.5116364505664484,2.2901000820178936,2.2787978027962406,2.3228290566469822,2.3728847818526804,2.3048782260085514,2.2716237522649134,2.1730070424792327,2.257402386188014,1.8002458770673893,1.8241233600502949,2.1042560626597457,1.9507239185645069,1.723588974047276,1.9645983067927055,2.216946895739021,1.6215151822746061,2.144389292189063
2.260979185974525,2.186146393379333,1.882745674777425,1.8512732261082687,2.5515559657051607,1.5194924755214179,1.9718105112250697,2.080371912954749,2.0410025919624903,2.4250224017516504,1.841243144899395,1.8746698449448587,2.010010704301256,2.0134024066188223,2.2793396217949295,2.402644150782939,2.481944588868416,2.4656167438573093,2.0392281796894602,1.8565110703100987,1.9703544238959168,2.5037662239234653,2.520802231184261,2.1971324602983353,1.6336480361206254,2.1819649919086723,1.8896464239847564,1.748518426270832,2.0160965057414826,2.085901149886042,1.8461880424272785,2.741062346553443
2.322031272075619,1.9834351328726645,1.620229696435153,1.715182171962653,1.894097066959442,2.004082987783145,1.7151798141596275,2.1079780926927687,2.0403893516175593,1.9985134503175894,1.607403658289505,2.128112876562459,2.2273055221638476,2.4784223271181847,2.146746343654907,2.175734395504696,2.1363014279780765,2.156535416745527,2.0082459056987045,2.197513793241279,1.5708765854806102,2.6788606635534844,2.232429544436931,1.7757651829168415,1.8355281865157287,2.1761287272721805,2.0203067141872526,1.9976784273582722,2.2977782050880617,2.2154952497094587,2.1333294966349863,1.9661696146140797
2.131475617018928,2.266419990960754,1.7404546019740763,1.897116356618492,2.1586097509847653,1.9228562157378228,1.8448925191493277,1.8723958543366912,1.991770114269401,2.2699945240114348,1.5110314350323146,2.236934186349077,2.0106506614705633,2.4124335614908023,2.2749500898974713,2.0804849740671676,2.142541822780975,2.243420426235828,2.093388785424743,0.9168893536311259,1.548873734736795,2.2492042590433132,2.1864931690960314,1.4058656678251482,2.0028170136554255,1.9451438938902978,2.0517866236492197,1.9290471297993752,2.055318190467572,2.0984501056530047,2.2038504279762425,2.2451455424090785
