Fp1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,Pz,PO3,O1,Oz,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,Fp2,Fz,Cz
2.2221246899257316,2.1720916245560824,1.9406240984499994,2.191119414829863,2.159187198950182,1.9863136830332577,2.3908258688383173,1.8523752753182374,2.6943489995028003,1.6753539789141605,1.9562235475216663,2.03274700584832,2.3067235654767106,2.1234339401897864,1.546659551208436,1.5907156082731375,1.7274636561093093,2.0303326246228974,2.1013945881216793,2.481989596606626,1.9512014910852016,2.312645055262192,2.1515941468671222,2.2442994361220783,1.83923557662872,2.2107939233979823,1.9133201884202586,2.04750094602,2.0685865075205494,2.089607990758322,2.266701759624903,1.8570953181630694
2.1734493146108638,2.0834303578513556,2.0043856349327043,2.183672791236572,2.022282250360362,2.7707056449048078,2.095409953571491,2.5030341435363663,2.2578587731023947,1.88438737091142,1.909086833251853,2.5424537920981027,2.09695132511848,2.3843594640182078,2.014741942412078,1.9063250353849217,2.077934392951946,2.113768015592,2.0426475722611794,2.3097872540247253,1.824718040570275,1.990614762546215,2.267112081950901,1.8605528392239037,2.2865534058194954,2.1101332897175524,2.0064955673684026,2.1914243140433998,2.222213868164077,2.219780519667647,2.627516637916745,2.2778879719732013
2.0487874736221396,2.055424078743996,2.905375273399225,2.0609810277330882,2.002472036605019,2.0620477236177503,2.132417156224662,2.2174963340518263,2.117714897521924,2.1997001660030073,2.027335503901593,2.137680422343199,1.8706171100660591,1.8674379708987043,1.8904281057946104,1.9766746045442065,2.054463030525378,1.934609980780993,2.0451044878460927,2.2185879029849103,1.9019848317204524,2.04605801980032,1.9579566709586709,2.1358313704191176,2.045714096777358,2.200904788631944,2.031746106088948,1.7221667222380874,2.0371060889822465,2.0284454947759043,2.037681907821982,2.3980671539868923
3.131212996436624,3.075481178153734,1.7116086511588715,2.9530406544400702,2.388319014396351,3.12096674130978,2.4342624444896632,2.4157710674659714,1.6471946926622105,1.9564856371931054,1.950035364140374,2.078422289069458,2.0013384008367407,2.0422245244659316,1.8211595272500405,2.0298218758599536,2.083588825460678,1.5143889227923268,2.1373902548584702,2.158164806374784,2.078409312601272,2.6160997224502642,2.04869272759998,2.1129716219694306,1.9424326688459663,2.301572679421915,2.7207758176962713,1.872180148958834,2.6646454767831633,2.832854561541829,3.0614656358341903,2.0663868598175883
2.219710168289165,2.2440371639813925,2.200696190808383,2.183199571513907,2.0431820539514813,2.3151887604759596,2.190243153969541,1.9468772901251326,2.2301999560489776,2.051489048735556,1.9316835234924006,2.332635554067705,2.3309259613583464,2.3535715390407526,1.8606858980438916,2.085603043433467,2.113422266639852,2.1220167188437506,2.1255865038645116,2.1316425856053134,1.7983006699486785,2.003840353812125,1.9631853241010724,1.967277227967164,2.1044219520029785,2.197165087826251,2.145965143001294,2.131386109185886,2.082002685330153,2.0926667508855212,2.1847705406329627,1.7929050410943868
2.229672947658155,2.2083181361497153,1.99338581312574,2.1949630896897925,2.3464146335773703,2.770726845234407,2.059501294127336,2.496433620312393,2.1330653146101444,2.2642071228503564,2.27431653986857,2.186448400803715,2.1251157312834343,2.194798817674289,1.9200987356575239,2.080810085522941,2.209038289975048,2.1435455946758264,2.191884846560814,2.108309064118297,1.7100566345129127,1.7937269492315853,2.1545313000798214,2.025406623711374,2.3788494696345825,2.5398103302695065,2.0006307756551154,2.2013870661746284,2.103858340274198,2.097312216413956,2.3071744449704523,1.9773173266988473
2.310274133997898,2.252052509743264,1.994419204619003,2.419608770419495,1.9663587677748129,2.377833646469444,2.109599631538515,2.1128758207619622,2.128134539811293,1.9908942982958577,1.859706742876849,2.1899767181498007,2.1541085087275293,2.360565019948286,1.6644963658019882,1.3800052300947225,1.789520075888409,2.1951762645403186,2.341636017879419,2.413077984240086,1.998381467286504,2.0678579445896124,2.4596883820211923,1.6028177363760596,2.185989740228198,2.1552862374638466,2.5652337424319387,2.181828566858394,2.5721948642328702,2.559144276062924,2.8500178784764527,2.266122764230221
2.831594327737757,2.8262684567816843,1.9940767028978055,2.1284827393103627,2.2090711997266674,2.204510339291536,2.180195102870001,2.158438329166235,2.338241781705436,2.034016537728006,2.1920872826932887,2.0189639559233012,2.398555005272982,2.2393367891183913,1.859878096905685,1.6182071977661436,1.478504225589641,1.8994172951415318,2.0713960255500847,2.2805802917084006,2.038849502631127,2.097874092192149,2.0652343284565844,2.0554971456061195,1.8826918937203057,2.0257912821821473,2.1653057694538473,1.9286560454007078,2.967530782955813,3.212446123464722,2.0340705936429755,2.29777833831096
2.4879336896893056,2.477334953235565,1.922073435580837,2.098649529043885,2.326163047846483,2.4403947950991567,2.1216551459243793,2.1551193291096378,2.0956200853261073,2.287546627737953,2.3420014221151657,1.8980736256048754,1.9879327910956759,1.645355580164036,1.7369005821678782,1.640918224480529,1.6932795821831559,2.06075831689214,1.8621760225517903,2.3537694927580413,2.127998434277969,1.9879409022595855,2.1155959004761566,1.8381388444232716,2.041402313818463,2.2766350067724397,1.7488842742082542,2.4786026897985147,2.1726204168644045,2.1656031155904567,2.355286605522343,2.2183555221004667
2.1653106098571526,2.170682260147177,2.138700462054236,2.2632122652835935,2.1742362673381495,2.2299859679328513,2.1577874790974585,2.1002409308601195,3.1336379415077875,2.054920940600633,1.7606645738794364,2.328831958168614,2.0085614442274333,2.322723236383823,1.8286388330370504,1.972362391401068,2.108221465887648,2.1781478906858065,2.2139888776819054,2.0070104598506746,2.194602597579804,2.097515825555048,2.146414307485432,2.3783228549532414,2.3887374894585833,2.338134189421378,2.430775044560423,2.7790829780663415,2.1996707627068166,2.136385052585367,2.4738476891951104,2.2341278981149975
