Fp1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,Pz,PO3,O1,Oz,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,Fp2,Fz,Cz
2.1703477267173077,2.1828343384652213,1.63853927961317,1.9813525745822829,2.0176963633318072,1.6266015966828848,1.8157845155049448,1.9726544335911247,1.971850012069195,2.1301956300802543,1.8163694374137762,1.8832414524254268,2.087924001847776,1.8259266608792835,1.8176677121237226,1.1300295265439382,1.5653031274387148,1.694401387826765,2.156164310808311,1.8219834817869742,2.1773102565819995,1.6927396429234578,2.0697603697524802,2.0016668441020378,0.8509129081722138,2.072019952886369,1.874001784155773,1.5412936932188979,2.0671591781553644,2.085617134817952,2.060386445532842,2.0362715073791695
2.576717453930032,2.617793906706003,2.579746162331129,2.4656361508850866,2.279237542675832,2.1843105850669358,2.318982992097022,1.860080362314063,1.9583255218344677,2.247487547849352,1.9519937575139,2.314292299019759,2.1852663291952994,2.300243237074877,2.459371643336607,1.8432217199952476,1.9093648677777553,1.8801270977499387,2.7207454214547147,2.1072348289137186,2.035059135060395,2.1685437408749264,1.276785681941977,1.8695229724737807,1.4400338495087102,2.2873878014850644,2.3436224707839424,1.8003424282133405,2.3818174494613706,2.3854866347191184,2.2853162373653766,2.514094973669322
2.2083901598470637,2.1235691033470903,2.286785628726698,1.9856105276839278,2.020931973970781,1.6727432834121283,2.0504431134129324,1.9966956584929607,2.496812679796957,1.9293901633895973,2.215951974436257,2.431469242042076,2.2814533631633327,2.5337438228960925,2.5268317185322653,1.9653558414731318,1.9214081466411423,1.877396825938182,2.3702854159337794,2.0454867129935006,2.174440097147978,2.3766860259802605,2.053728752028556,1.992668572215893,1.306271550122542,1.9805240372325188,1.7494813827932945,2.1723021893520076,2.0289146722339657,2.029894310626134,1.999916382366325,2.277534389804315
2.6659287002713747,2.6266735628385045,2.6743875416212832,2.6758674921662755,2.4637159037854772,2.3300181673994786,2.2451298732392906,2.256921849021653,2.498248100510006,2.258645610560883,2.0830785846707216,2.6877428699477854,2.750743618877001,2.6984537682598293,2.800741388460691,2.296213205252334,2.5004651241807814,2.431587426940919,2.9784710487067243,2.535716352619326,2.105397355355333,2.3476668861442898,2.1390767345725097,2.455817987897004,1.521702959229135,2.206427221726574,2.4631016553299,2.2883038797052855,2.353850129186241,2.282029703847899,2.5434114943977115,2.62420733589991
1.7615179083051236,1.826057957280301,1.9662800640057034,1.6068464408250434,2.16740256295722,1.7264412145173942,1.9595278941854188,1.8553017806968064,1.876115778040566,2.001839604962414,1.9167230214119773,2.066590846624038,2.303685812757534,1.995992872580414,2.1133520214913535,2.370617542785641,2.428677677158762,2.4070669759287098,2.349837199605979,1.668575074634266,1.8035857894199168,1.781868096983184,1.651881725685775,1.59337909757553,1.4938158566850295,1.8897854076013239,2.2392308303514192,1.7832295875156876,1.8898965166856747,1.8754124309101776,2.178074959530688,1.929323812292027
2.0035608052831697,2.064047450700911,1.5114029955289698,2.2113289960215123,2.4070771945090943,1.4383137502541383,1.689708005829752,1.9302693124813932,2.137748963980796,1.3625217654622481,1.594721841891351,1.9524147566453673,2.20328669681854,2.0394943372629375,1.9725251924936036,2.070272747779163,2.055588038909106,2.072568702044076,2.1487155075708806,2.412993709013516,2.098495585609196,1.639168449227727,2.0074493308217933,2.3362478906350463,1.4752326331551964,2.2683195626813233,1.9939297778021772,1.8586954743079362,1.9762757823400952,1.9878186704785223,2.409988913744566,2.189043585407817
1.938040693971097,2.024307318182781,1.8739410341002005,2.0512292066855835,1.9560165399010745,1.6566827796253567,1.7226010828629073,1.9001515095840755,2.0426706788468736,1.7773816743025694,1.8711105449165586,2.2884897124418595,2.1802531637483784,2.298288062873193,2.0335344445883994,2.0553639285524743,2.113861197055482,2.14433434318226,2.43723941742805,2.01671709105174,2.060489902754254,1.8797152174608642,1.9767432671491636,1.827709697639443,1.0312147618036334,1.9345922867710281,1.8755870139785173,1.661604699223842,1.8955160938943731,1.9263280985612863,2.0937352315408715,1.9479339043967965
2.3585687496620933,2.4512774577103755,2.0496612808999286,2.347482420076957,2.315099839061609,2.0920923048639057,1.9294490981441992,2.3742703589605187,1.8170969108525377,2.1020899954813297,1.8979831749585307,2.2171635522025785,2.033205082891401,2.257198802002286,2.3567181334112823,1.945452349974894,1.888473423910734,1.948052273908129,2.7269942047764175,2.2008560788635863,2.3968544613276803,2.2708338754924613,1.8181533547542068,2.195619373253985,1.3109721933545802,2.2944771340848433,2.310428515052543,2.0253392735703764,2.223349013173336,2.244831893116297,2.364141660488492,1.7951195700628562
2.150880727919694,2.1183729424327495,2.0236370160938213,2.2061434703611895,2.4224612115955177,1.7093433421337727,2.0566445011096177,2.5004453174123866,2.364387297592557,1.9977923862365377,1.8404382948971123,2.650069932439824,2.6043203691253476,2.463497336190388,2.3145319353141978,2.588884295157816,2.6244630807001323,2.672164751140168,2.7260842772642224,2.4601637993904446,2.0878489154436344,2.1810677970621093,2.3510660861588564,2.2070259165442008,1.891258317137142,1.9522223915257901,2.598860798281688,2.3764673115677892,2.303207229043517,2.3963659100986856,2.436077673735329,2.346604604268473
2.391287548904507,2.380706663988492,2.064532616031867,2.0732637924332193,1.9070164161103837,1.7651194613273833,2.2356145292248657,2.011283365619905,2.2176701440982156,2.1574216588178445,2.160319846866615,2.216207475159366,2.4119141433438713,2.2973001004091214,2.361615113690171,1.9041230600350123,1.902304835922812,1.991624548158179,2.242578769360925,2.0057550277808684,2.418782460922814,2.1073079130712253,1.8045326789131397,2.2391611792728052,1.602593552092955,1.937013159488092,1.825588985043913,1.9377413330035498,2.1525259148102114,2.16661772015918,1.9029826288864975,2.0320171429219656
