Fp1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,Pz,PO3,O1,Oz,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,Fp2,Fz,Cz
1.7523320422479718,1.709100494270767,1.8215543027926722,1.6749919714010355,2.4577005057532326,1.6883598783594258,2.50669274943369,2.2412762781301874,2.5936854826514035,1.7180806499685701,2.0958042987284307,2.1880388572877174,2.1940033852204857,2.179055929633247,2.236119596540598,2.2361459134518706,2.473726794922398,2.474236450701284,2.175018020699278,2.50503463670859,2.4486137286088043,2.130975161402033,2.179665265372295,2.7358094245647004,2.1507726153174667,2.068435573652106,2.2709315301274575,2.2944337564282242,2.287203866706813,1.9942565885845518,2.5491247200434746,1.9744443246129135
2.1572635205000297,2.373075113629673,2.3979178098983027,2.2977313928523984,2.1174756131240717,2.4100842683422616,2.1727769239151753,2.0873637544155503,2.5931245440564883,2.0443121529451598,2.468223540449171,2.5529635097382806,2.0805846078877037,2.5972605447861072,2.528253342017635,2.570969169754157,2.315182948074618,2.3172460176244325,2.4744182770784606,2.485889666288666,2.031242865955034,2.3982426270076473,2.6032701315170446,2.1609516004753377,2.0161595729607233,2.0787260857623444,1.9256908988420036,2.053907809918594,1.9746050312944348,2.3080604601544854,2.0978690587970648,2.363579724850021
2.0292585081324552,2.222431706743435,2.2743227714453456,2.068621568684236,2.1265133250461314,1.8211849886692513,2.0281838221909245,1.6424406300294898,2.1039002065496137,2.0360268639788597,2.401573036565573,2.1049733349405026,2.043903997318468,2.1719387863601005,2.194708606520698,2.301818093812543,2.4083071997942596,2.425349288715239,1.856243718982109,2.2257779121337844,2.279209070541907,1.8220673107788654,1.9602330746774652,1.777549699061342,1.9305998104014885,2.2380678395954927,2.1787424781843896,2.0332165336535315,1.9549016309274618,1.8351639811178693,1.9888028073212065,2.0585614224687303
2.110215058936531,2.0680303044741444,2.098485379325239,2.1765211051087383,2.2214672941476152,1.5720862153328046,1.8918310461228716,1.8661109626130392,2.0013877638597584,2.244946808970809,2.008027946354133,2.1762521935362042,2.11113713441022,2.1790011056209106,2.1739443990363805,2.1607704020519645,1.8229630626486955,1.8015567613460481,1.7299972169622921,2.0008811773048683,1.6191818381933778,1.7272242774232727,1.7964025299471873,2.154014125279605,1.9719575760668904,1.6013293149183536,1.8890063563341497,2.309869370243622,1.83975830769813,2.251258841029251,2.162076882731758,1.8601471697903889
2.0441032449027747,2.0758263005330804,1.9992391217247498,2.0530932188011612,2.1029780890900427,1.7335896272105082,2.307652470147419,1.8069804644539262,2.043692353777814,2.1449695873139527,2.318215155944112,2.085811907017817,2.18032164295739,2.0842761169114747,2.10659938550781,2.1210221692556264,2.3028916119959524,2.304090088997356,1.92733131790014,2.0329377479867805,2.1049098297759867,1.8842895144968885,2.606248437226376,1.8745048253557666,2.250918873955605,1.8934041195182758,2.2424681111630482,2.078550427172786,2.2474066038155875,2.07688067200009,2.026481748857164,1.740589388737598
2.057932443688905,2.015393625493336,2.096647139827948,2.025773348022965,2.0143642811894606,1.8530099554404236,2.1354013508568817,2.152339476424627,2.175213137948838,2.1235295886300145,2.7512868845239846,2.5887218295735126,2.316468124476972,2.610051616764813,2.637791421151584,2.567402160908495,2.1897719952913133,2.3581985850159803,2.2680111027137544,2.2502161017674265,2.003690618959836,2.238003185206633,2.0610503467969226,2.2286353441139646,2.267236042912834,2.4817160650070575,2.427646173396064,2.348039335218368,2.451002763921876,2.6821084034284994,2.0665715763489,1.974993181022672
2.0249755802745257,2.284242148371234,1.870139263143178,2.2270303926393145,2.417267687580676,1.9353172386807576,2.246983632944178,2.2663480634097857,2.52941231653766,1.930495328980551,2.329053182570325,2.350244240686077,2.0600984810971408,2.43524729019586,2.5689400324717235,2.6553642322772104,2.3331410572844202,2.3225169849450933,2.213958953503912,1.8761211434622547,2.148505604551958,2.1691910712841684,2.338880329963528,2.0643979783798394,1.7725766087587058,2.222388474007206,2.5087364193469712,1.867122928780354,2.5454798175078412,2.9572416714813543,2.316405628121349,2.126775615802843
1.508233959447141,1.4127199360255822,1.5760571549533295,1.427512171998231,2.1905413242262184,2.0176698155747044,2.206692199701658,1.9268621215483401,2.203365876438144,1.994243465415761,2.4816542645236734,2.3738508087449315,1.8929778879120875,2.4038176439120247,2.4366970012643665,2.3702853134338224,1.934174450652203,2.066264777852337,1.9438477796790612,2.2495587046864784,1.9422256927063921,1.8971978475898466,1.8494633829190534,2.0380416753078943,2.3444891124270506,2.1510646871729646,2.196182743398502,2.27897156621696,2.2544559536698574,2.2981854916806723,2.038701072417161,2.1877151558774006
1.7609461539716391,1.8323716144576496,1.8302965725520348,1.791950152317504,2.073745540301527,1.8046814397059585,2.0443102804399964,1.6208589931762578,2.0280128287261747,2.1984505699125116,2.5262398114036912,2.3696773430375253,2.349394676365542,2.416314302413157,2.4244430575579115,2.4456812900625855,2.0407828973174396,2.0329300881045795,2.04890089918545,2.0839170819982216,2.1018896657940584,1.9143577382154697,1.8981679721325224,2.16761781715403,2.1328575602334814,1.9910594557552443,2.178895140771587,2.181972820110784,2.134711851089308,2.7059012148878923,1.9935256717025391,1.8260909693076475
2.0038833881331857,1.9755291241439494,1.7206074974424823,1.940554296751013,2.56479674122109,1.8309184620302608,1.7913046775588537,2.0540506373528995,2.7660629010212223,2.1549477486707413,2.516380948523948,2.3406942207870522,2.2080070298804375,2.224243322929955,2.253435869465272,2.218005919245207,1.929406173704081,1.9246285671446928,1.5315831098601909,1.9940351000053702,2.142768908833695,1.4740882036228626,1.760670186461152,1.9987247621402051,1.8092073922196685,1.7382438266988607,1.6984027794168233,2.0318135428298403,1.6215942670616117,2.303429229958209,2.626634412463626,2.163670901460941
