Fp1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,Pz,PO3,O1,Oz,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,Fp2,Fz,Cz
0.9887442109438931,0.9873513585987107,0.9745790369468698,0.9851583941508072,0.9849925001156661,0.9834159628685659,0.9850867013984232,0.9864416093541012,0.9626037853226681,0.9685038492516972,0.9754598181547357,0.9712312887570034,0.977052583927036,0.967596723416986,0.9703318736467732,0.958220126289802,0.977011531793667,0.9829013021619608,0.9778048705214941,0.9772892411063431,0.9771963320878089,0.9570324783416965,0.9752628414789333,0.96634543500009,0.9786418010754595,0.9633540472617245,0.9815149818585189,0.9335047808710266,0.9865530372238586,0.9852506683750684,0.9865754414521374,0.9621917283629572
0.9942891302679807,0.9949524415304396,0.9596892315740987,0.9932519848026142,0.9933269662095318,0.9697825075228947,0.9907282804768507,0.9876163820160511,0.9886416470324567,0.9899056148779651,0.9688031570361728,0.9806277238040386,0.9786010119595845,0.9815184723209693,0.9586604020121612,0.9829557055848452,0.9895562369010046,0.9672081150157225,0.9795138330049497,0.9940867943008315,0.9964696252987679,0.9790319520541972,0.9919180906201908,0.9832330118129937,0.994950557397132,0.9814247166457336,0.9869313536046556,0.922500340731735,0.9883708283670951,0.9861621219976041,0.98993341014944,0.9816985379063378
0.9844171376285072,0.9771986148161222,0.9767306111569065,0.9819649272463626,0.9820378025675484,0.9882949057014211,0.9660807623181217,0.9929467520388645,0.9876498550060282,0.977748003809258,0.9737482075848622,0.9749253613629488,0.969948185841317,0.9749133238545543,0.9794649618054875,0.9643520763809671,0.9796596745505219,0.9796834315945612,0.9756083190004698,0.9951561018643524,0.9928744840848185,0.9492468888266049,0.9832826568584976,0.9889778006053288,0.9905286335727244,0.9544280046662762,0.9803043195125235,0.9222789965794052,0.9779515661847766,0.9801907414497864,0.9792300299916205,0.9537480438461367
0.990238112314473,0.9832277832112455,0.9726238611911892,0.9793290752285273,0.9778681303354801,0.9779532347577655,0.9794578419667688,0.9800525367832291,0.9826028657879803,0.9767334600887964,0.9803067265356121,0.9838192134798116,0.9862699065567438,0.9781465914030202,0.9566649485381474,0.9748978294389055,0.9698570124418905,0.9854453546727449,0.9897383517216538,0.9761431362028095,0.9749493908054967,0.9769926497955947,0.9861517595244988,0.9727191161093643,0.9621762371823553,0.9573221755359533,0.9793605488015162,0.9587852290495671,0.9800495660544856,0.979242634301237,0.9658302354818217,0.9673849080987664
0.9851593986943629,0.9818332503119309,0.9757483044347447,0.987253277847623,0.9792617722944854,0.9918870778157147,0.9777050465304852,0.9840909158614053,0.9525072192890034,0.9747385427361344,0.9729930529583326,0.9754527334831108,0.9849166989214603,0.9777976137494624,0.9726518685897749,0.9727539818201761,0.9638228374960074,0.9744457050010823,0.9801205848740661,0.9682634326457701,0.9634526109718007,0.9798363913705485,0.9812457342934291,0.9768183208441779,0.9788251924051254,0.9791808679986502,0.9762377683414968,0.9609462354064499,0.9790048216616019,0.9806778864939769,0.9661668855419336,0.9788448562167793
0.9761874809133416,0.9580623736281005,0.9444748499781436,0.9727387698300356,0.9816131672891991,0.9628952413115803,0.9784807129137744,0.9771878464115116,0.9839468528212398,0.978438412776557,0.9782498908592521,0.977700104283558,0.9854463680321529,0.9766522744768221,0.9798037516360009,0.9789542776118052,0.9700282705045573,0.9920718515040888,0.9765813903560928,0.9905142253044427,0.9878741599631226,0.9854567556326441,0.9831777872909016,0.987271074344178,0.9797312518656384,0.9835589265947706,0.970608999855557,0.9490549780798633,0.9547400428106908,0.9585330758420761,0.9656444363522407,0.9836230722010075
0.9740098131097606,0.9703013177168,0.9851375955469897,0.9667044980918471,0.9830211957293756,0.9655729164267713,0.9736906431915991,0.9669780426997799,0.9906836395297984,0.9645428464231157,0.9594815847451538,0.9633916112305357,0.9851325548811054,0.974777651637451,0.9758964609259343,0.980546551942322,0.9726786281158283,0.9827802557488147,0.9754071908567336,0.9728840017637786,0.9826385021639604,0.9859692312342734,0.9670106222630619,0.9889832521621885,0.9949577442678257,0.9775560417058251,0.9808577738113295,0.9679051461647814,0.9646521660847004,0.9644208556594439,0.9854181891527449,0.9837641014852271
0.992554693648536,0.9898107323206705,0.9808877334341111,0.9899112705137653,0.9868829514980828,0.9842122384217304,0.9835261597663416,0.9959613813895511,0.9935375708443727,0.9691643931081058,0.9781200132133885,0.9951726027597563,0.9851741141502638,0.9954977217867091,0.9895874884996751,0.9552406530719018,0.9665874400167844,0.9845186719260908,0.9817486682826149,0.9442429870182535,0.9900914079304795,0.9851277098032105,0.9713856650735374,0.9569571213518051,0.9735407788424492,0.9850618665808903,0.9832145615149805,0.9828976658053878,0.9903081234233156,0.9907633418548576,0.9861295489178846,0.9855249957671591
0.9902177128592797,0.9960041513961708,0.9717813858457347,0.9890148929233039,0.9761718668523135,0.9895698016818887,0.9889594490079386,0.9936123570316917,0.9896202897319951,0.9820169004502887,0.9771696978332391,0.9933453970987299,0.9802437893860549,0.9931020268365912,0.990225648557574,0.9802399166879284,0.9269506680612197,0.9895192418678886,0.9850505458120575,0.9826368142516858,0.9825154759987244,0.9784700629150488,0.9782295859758453,0.9755115121492479,0.9827157443675807,0.9798572150057666,0.964808908226508,0.9693702324606085,0.9903047523546512,0.9904258974279635,0.986279609682079,0.9807501985729616
0.9948948618383705,0.982758890436555,0.9877253333556733,0.9858470618947289,0.9878927137179396,0.9773122318747756,0.9575682276284193,0.9841175979783134,0.9686029847973515,0.9782508515332994,0.9644566206292622,0.9863089031267543,0.9586633681194134,0.985814306925847,0.9291067596385939,0.9833619072423709,0.9469343781573065,0.949080616724819,0.952188509196269,0.9627179914671361,0.9881771589925983,0.9741718122868136,0.981323913841897,0.9677960004491581,0.9884891377607289,0.9737236795974851,0.9877920051007693,0.9755399850387613,0.9890996120202687,0.9934166051970752,0.9832093395929513,0.97546953272876
